6/16/2020,Afghanistan,106,8
6/17/2020,Afghanistan,1241,20
6/18/2020,Afghanistan,463,42
6/19/2020,Afghanistan,541,2
6/20/2020,Afghanistan,419,0
6/21/2020,Afghanistan,536,33
6/22/2020,Afghanistan,310,17
6/23/2020,Afghanistan,338,20
6/24/2020,Afghanistan,159,21
6/25/2020,Afghanistan,535,36
6/26/2020,Afghanistan,85,5
6/27/2020,Afghanistan,356,23
6/28/2020,Afghanistan,351,26
6/29/2020,Afghanistan,271,4
6/30/2020,Afghanistan,121,2
7/1/2020,Afghanistan,403,39
7/2/2020,Afghanistan,260,33
7/3/2020,Afghanistan,302,12
7/4/2020,Afghanistan,348,7
7/5/2020,Afghanistan,279,38
7/6/2020,Afghanistan,113,23
7/7/2020,Afghanistan,320,33
7/8/2020,Afghanistan,210,16
7/9/2020,Afghanistan,59,1
7/10/2020,Afghanistan,541,34
7/11/2020,Afghanistan,157,4
7/12/2020,Afghanistan,100,35
7/13/2020,Afghanistan,4,2
7/14/2020,Afghanistan,285,33
7/15/2020,Afghanistan,200,49
7/16/2020,Afghanistan,130,19
7/17/2020,Afghanistan,159,34
7/18/2020,Afghanistan,60,0
7/19/2020,Afghanistan,186,34
7/20/2020,Afghanistan,34,2
7/21/2020,Afghanistan,106,1
7/22/2020,Afghanistan,112,6
7/23/2020,Afghanistan,188,21
7/24/2020,Afghanistan,66,14
7/25/2020,Afghanistan,55,21
7/26/2020,Afghanistan,121,13
7/27/2020,Afghanistan,106,10
7/28/2020,Afghanistan,105,1
7/29/2020,Afghanistan,103,1
7/30/2020,Afghanistan,71,0
7/31/2020,Afghanistan,0,0
8/1/2020,Afghanistan,168,12
8/2/2020,Afghanistan,0,0
8/3/2020,Afghanistan,0,0
8/4/2020,Afghanistan,37,5
8/5/2020,Afghanistan,82,6
8/6/2020,Afghanistan,67,4
8/7/2020,Afghanistan,41,0
8/8/2020,Afghanistan,78,9
8/9/2020,Afghanistan,39,5
8/10/2020,Afghanistan,0,0
8/11/2020,Afghanistan,215,32
8/12/2020,Afghanistan,76,10
8/13/2020,Afghanistan,79,9
8/14/2020,Afghanistan,7,0
8/15/2020,Afghanistan,120,7
8/16/2020,Afghanistan,45,5
8/17/2020,Afghanistan,0,0
8/18/2020,Afghanistan,3,0
8/19/2020,Afghanistan,0,0
8/20/2020,Afghanistan,160,8
8/21/2020,Afghanistan,97,2
8/22/2020,Afghanistan,38,0
8/23/2020,Afghanistan,59,0
8/24/2020,Afghanistan,46,2
8/25/2020,Afghanistan,71,10
8/26/2020,Afghanistan,43,4
8/27/2020,Afghanistan,16,0
8/28/2020,Afghanistan,11,1
8/29/2020,Afghanistan,3,0
8/30/2020,Afghanistan,0,0
8/31/2020,Afghanistan,19,0
9/1/2020,Afghanistan,34,4
9/2/2020,Afghanistan,47,3
9/3/2020,Afghanistan,45,0
9/4/2020,Afghanistan,0,0
9/5/2020,Afghanistan,16,0
9/6/2020,Afghanistan,94,3
9/7/2020,Afghanistan,96,3
9/8/2020,Afghanistan,26,3
9/9/2020,Afghanistan,24,2
9/10/2020,Afghanistan,28,0
9/11/2020,Afghanistan,34,0
9/12/2020,Afghanistan,35,0
9/13/2020,Afghanistan,75,0
9/14/2020,Afghanistan,56,5
9/15/2020,Afghanistan,43,1
9/16/2020,Afghanistan,40,10
9/17/2020,Afghanistan,17,0
9/18/2020,Afghanistan,11,1
9/19/2020,Afghanistan,36,0
9/20/2020,Afghanistan,125,4
9/21/2020,Afghanistan,30,3
9/22/2020,Afghanistan,22,1
9/23/2020,Afghanistan,49,1
9/24/2020,Afghanistan,25,5
9/25/2020,Afghanistan,16,0
9/26/2020,Afghanistan,6,2
9/27/2020,Afghanistan,35,0
9/28/2020,Afghanistan,12,3
9/29/2020,Afghanistan,15,2
9/30/2020,Afghanistan,14,0
10/1/2020,Afghanistan,17,0
10/2/2020,Afghanistan,5,0
10/3/2020,Afghanistan,7,4
10/4/2020,Afghanistan,44,0
10/5/2020,Afghanistan,81,4
10/6/2020,Afghanistan,64,1
10/7/2020,Afghanistan,62,2
10/8/2020,Afghanistan,68,1
10/9/2020,Afghanistan,77,2
10/10/2020,Afghanistan,10,1
10/11/2020,Afghanistan,96,4
10/12/2020,Afghanistan,71,2
10/13/2020,Afghanistan,58,1
10/14/2020,Afghanistan,66,1
10/15/2020,Afghanistan,32,0
10/16/2020,Afghanistan,47,4
10/17/2020,Afghanistan,68,3
10/18/2020,Afghanistan,59,4
10/19/2020,Afghanistan,87,5
10/20/2020,Afghanistan,88,2
10/21/2020,Afghanistan,0,0
10/22/2020,Afghanistan,49,0
10/23/2020,Afghanistan,116,2
10/24/2020,Afghanistan,61,2
10/25/2020,Afghanistan,81,4
10/26/2020,Afghanistan,65,3
10/27/2020,Afghanistan,104,4
10/28/2020,Afghanistan,95,5
10/29/2020,Afghanistan,113,6
10/30/2020,Afghanistan,123,3
10/31/2020,Afghanistan,66,1
11/1/2020,Afghanistan,91,3
11/2/2020,Afghanistan,76,0
11/3/2020,Afghanistan,132,5
11/4/2020,Afghanistan,95,3
11/5/2020,Afghanistan,86,4
11/6/2020,Afghanistan,121,6
11/7/2020,Afghanistan,40,0
11/8/2020,Afghanistan,58,2
11/9/2020,Afghanistan,126,6
11/10/2020,Afghanistan,138,12
11/11/2020,Afghanistan,166,3
11/12/2020,Afghanistan,146,4
11/13/2020,Afghanistan,186,10
11/14/2020,Afghanistan,174,4
11/15/2020,Afghanistan,66,10
11/16/2020,Afghanistan,205,12
11/17/2020,Afghanistan,163,9
11/18/2020,Afghanistan,225,12
11/19/2020,Afghanistan,223,7
11/20/2020,Afghanistan,377,5
11/21/2020,Afghanistan,215,11
11/22/2020,Afghanistan,60,14
11/23/2020,Afghanistan,203,12
11/24/2020,Afghanistan,282,8
11/25/2020,Afghanistan,290,17
11/26/2020,Afghanistan,212,13
11/27/2020,Afghanistan,226,12
11/28/2020,Afghanistan,123,3
11/29/2020,Afghanistan,127,12
11/30/2020,Afghanistan,249,11
12/1/2020,Afghanistan,283,11
12/2/2020,Afghanistan,219,21
12/3/2020,Afghanistan,263,27
12/4/2020,Afghanistan,278,19
12/5/2020,Afghanistan,130,6
12/6/2020,Afghanistan,253,18
12/7/2020,Afghanistan,260,10
12/8/2020,Afghanistan,235,27
12/9/2020,Afghanistan,230,6
12/10/2020,Afghanistan,174,13
12/11/2020,Afghanistan,213,18
12/12/2020,Afghanistan,73,10
12/13/2020,Afghanistan,126,11
12/14/2020,Afghanistan,321,11
12/15/2020,Afghanistan,211,4
12/16/2020,Afghanistan,219,26
12/17/2020,Afghanistan,224,16
12/18/2020,Afghanistan,275,15
12/19/2020,Afghanistan,254,5
12/20/2020,Afghanistan,80,17
12/21/2020,Afghanistan,142,20
12/22/2020,Afghanistan,210,15
12/23/2020,Afghanistan,182,16
12/24/2020,Afghanistan,287,21
12/25/2020,Afghanistan,238,9
12/26/2020,Afghanistan,169,13
12/27/2020,Afghanistan,84,10
12/28/2020,Afghanistan,159,12
12/29/2020,Afghanistan,140,12
12/30/2020,Afghanistan,183,7
12/31/2020,Afghanistan,0,0
1/1/2021,Afghanistan,183,12
1/2/2021,Afghanistan,73,10
1/3/2021,Afghanistan,123,10
1/4/2021,Afghanistan,200,9
1/5/2021,Afghanistan,102,7
1/6/2021,Afghanistan,94,7
1/7/2021,Afghanistan,102,9
1/8/2021,Afghanistan,125,4
1/9/2021,Afghanistan,68,7
1/10/2021,Afghanistan,89,13
1/11/2021,Afghanistan,49,11
1/12/2021,Afghanistan,46,13
1/13/2021,Afghanistan,106,7
1/14/2021,Afghanistan,85,6
1/15/2021,Afghanistan,56,10
1/16/2021,Afghanistan,107,12
1/17/2021,Afghanistan,46,3
1/18/2021,Afghanistan,78,4
1/19/2021,Afghanistan,79,3
1/20/2021,Afghanistan,137,8
1/21/2021,Afghanistan,125,9
1/22/2021,Afghanistan,80,7
1/23/2021,Afghanistan,76,3
1/24/2021,Afghanistan,36,5
1/25/2021,Afghanistan,77,7
1/26/2021,Afghanistan,78,4
1/27/2021,Afghanistan,104,0
1/28/2021,Afghanistan,37,8
1/29/2021,Afghanistan,48,2
1/30/2021,Afghanistan,69,1
1/31/2021,Afghanistan,15,0
2/1/2021,Afghanistan,36,4
2/2/2021,Afghanistan,62,1
2/3/2021,Afghanistan,53,1
2/4/2021,Afghanistan,57,1
2/5/2021,Afghanistan,34,0
2/6/2021,Afghanistan,65,1
2/7/2021,Afghanistan,5,2
2/8/2021,Afghanistan,24,3
2/9/2021,Afghanistan,25,1
2/10/2021,Afghanistan,18,4
2/11/2021,Afghanistan,18,1
2/12/2021,Afghanistan,25,5
2/13/2021,Afghanistan,28,3
2/14/2021,Afghanistan,19,0
2/15/2021,Afghanistan,22,0
2/16/2021,Afghanistan,4,1
2/17/2021,Afghanistan,22,0
2/18/2021,Afghanistan,17,2
2/19/2021,Afghanistan,18,0
2/20/2021,Afghanistan,5,0
2/21/2021,Afghanistan,24,2
2/22/2021,Afghanistan,13,1
2/23/2021,Afghanistan,29,2
2/24/2021,Afghanistan,18,1
2/25/2021,Afghanistan,16,2
2/26/2021,Afghanistan,16,4
2/27/2021,Afghanistan,11,1
2/28/2021,Afghanistan,7,0
3/1/2021,Afghanistan,19,1
3/2/2021,Afghanistan,26,2
3/3/2021,Afghanistan,11,0
3/4/2021,Afghanistan,5,0
3/5/2021,Afghanistan,52,3
3/6/2021,Afghanistan,13,0
3/7/2021,Afghanistan,7,0
3/8/2021,Afghanistan,29,2
3/9/2021,Afghanistan,0,0
3/10/2021,Afghanistan,18,0
3/11/2021,Afghanistan,23,0
3/12/2021,Afghanistan,42,3
3/13/2021,Afghanistan,0,0
3/14/2021,Afghanistan,26,3
3/15/2021,Afghanistan,0,2
3/16/2021,Afghanistan,10,1
3/17/2021,Afghanistan,21,0
3/18/2021,Afghanistan,28,2
3/19/2021,Afghanistan,25,0
3/20/2021,Afghanistan,24,0
3/21/2021,Afghanistan,10,1
3/22/2021,Afghanistan,50,1
3/23/2021,Afghanistan,24,2
3/24/2021,Afghanistan,15,0
3/25/2021,Afghanistan,34,1
3/26/2021,Afghanistan,28,0
3/27/2021,Afghanistan,36,2
3/28/2021,Afghanistan,4,1
3/29/2021,Afghanistan,28,2
3/30/2021,Afghanistan,62,4
3/31/2021,Afghanistan,70,8
4/1/2021,Afghanistan,63,5
4/2/2021,Afghanistan,55,6
4/3/2021,Afghanistan,23,1
4/4/2021,Afghanistan,81,1
4/5/2021,Afghanistan,41,11
4/6/2021,Afghanistan,62,4
4/7/2021,Afghanistan,94,0
4/8/2021,Afghanistan,70,4
4/9/2021,Afghanistan,76,5
4/10/2021,Afghanistan,125,0
4/11/2021,Afghanistan,16,0
4/12/2021,Afghanistan,82,8
4/13/2021,Afghanistan,122,0
4/14/2021,Afghanistan,128,3
4/15/2021,Afghanistan,42,1
4/16/2021,Afghanistan,78,2
4/17/2021,Afghanistan,109,4
4/18/2021,Afghanistan,72,0
4/19/2021,Afghanistan,105,7
4/20/2021,Afghanistan,139,3
4/21/2021,Afghanistan,177,8
4/22/2021,Afghanistan,98,4
4/23/2021,Afghanistan,230,4
4/24/2021,Afghanistan,188,7
4/25/2021,Afghanistan,113,10
4/26/2021,Afghanistan,172,10
4/27/2021,Afghanistan,210,6
4/28/2021,Afghanistan,145,13
4/29/2021,Afghanistan,206,7
4/30/2021,Afghanistan,169,7
5/1/2021,Afghanistan,194,6
5/2/2021,Afghanistan,183,6
5/3/2021,Afghanistan,178,5
5/4/2021,Afghanistan,263,6
5/5/2021,Afghanistan,234,6
5/6/2021,Afghanistan,365,10
5/7/2021,Afghanistan,293,9
5/8/2021,Afghanistan,300,10
5/9/2021,Afghanistan,87,3
5/10/2021,Afghanistan,221,12
5/11/2021,Afghanistan,340,12
5/12/2021,Afghanistan,315,3
5/13/2021,Afghanistan,327,8
5/14/2021,Afghanistan,310,9
5/15/2021,Afghanistan,57,3
5/16/2021,Afghanistan,72,9
5/17/2021,Afghanistan,114,3
5/18/2021,Afghanistan,221,6
5/19/2021,Afghanistan,303,11
5/20/2021,Afghanistan,453,10
5/21/2021,Afghanistan,505,10
5/22/2021,Afghanistan,406,10
5/23/2021,Afghanistan,242,10
5/24/2021,Afghanistan,547,10
5/25/2021,Afghanistan,628,24
5/26/2021,Afghanistan,840,19
5/27/2021,Afghanistan,623,14
5/28/2021,Afghanistan,764,12
5/29/2021,Afghanistan,981,18
5/30/2021,Afghanistan,650,20
5/31/2021,Afghanistan,1077,25
6/1/2021,Afghanistan,1139,29
6/2/2021,Afghanistan,1049,34
6/3/2021,Afghanistan,1093,27
6/4/2021,Afghanistan,1509,34
6/5/2021,Afghanistan,1335,36
6/6/2021,Afghanistan,1261,41
6/7/2021,Afghanistan,1617,42
6/8/2021,Afghanistan,1485,64
6/9/2021,Afghanistan,1724,54
6/10/2021,Afghanistan,1842,51
6/11/2021,Afghanistan,1824,56
6/12/2021,Afghanistan,1024,37
6/13/2021,Afghanistan,1121,78
6/14/2021,Afghanistan,1597,85
6/15/2021,Afghanistan,1814,71
6/16/2021,Afghanistan,16,0
6/17/2021,Afghanistan,3243,159
6/18/2021,Afghanistan,2203,92
6/19/2021,Afghanistan,1787,96
6/20/2021,Afghanistan,1385,92
6/21/2021,Afghanistan,1996,93
6/22/2021,Afghanistan,1847,78
6/23/2021,Afghanistan,2208,73
6/24/2021,Afghanistan,1575,86
6/25/2021,Afghanistan,2060,67
6/26/2021,Afghanistan,1532,75
6/27/2021,Afghanistan,1096,56
6/28/2021,Afghanistan,1531,80
6/29/2021,Afghanistan,1407,64
6/30/2021,Afghanistan,1501,77
7/1/2021,Afghanistan,1557,91
7/2/2021,Afghanistan,1940,86
7/3/2021,Afghanistan,1329,59
7/4/2021,Afghanistan,1263,92
7/5/2021,Afghanistan,1189,84
7/6/2021,Afghanistan,1527,77
7/7/2021,Afghanistan,1557,55
7/8/2021,Afghanistan,1092,62
7/9/2021,Afghanistan,1473,84
7/10/2021,Afghanistan,1191,77
7/11/2021,Afghanistan,801,86
7/12/2021,Afghanistan,1075,67
7/13/2021,Afghanistan,1236,58
7/14/2021,Afghanistan,754,74
7/15/2021,Afghanistan,1210,60
7/16/2021,Afghanistan,1198,89
7/17/2021,Afghanistan,1173,26
7/18/2021,Afghanistan,378,49
7/19/2021,Afghanistan,897,66
7/20/2021,Afghanistan,915,53
7/21/2021,Afghanistan,348,27
7/22/2021,Afghanistan,421,32
7/23/2021,Afghanistan,256,32
7/24/2021,Afghanistan,227,36
7/25/2021,Afghanistan,205,32
7/26/2021,Afghanistan,414,52
7/27/2021,Afghanistan,723,38
7/28/2021,Afghanistan,544,62
7/29/2021,Afghanistan,444,38
7/30/2021,Afghanistan,527,62
7/31/2021,Afghanistan,631,31
8/1/2021,Afghanistan,347,29
8/2/2021,Afghanistan,484,37
8/3/2021,Afghanistan,587,30
8/4/2021,Afghanistan,361,32
8/5/2021,Afghanistan,428,28
8/6/2021,Afghanistan,449,15
8/7/2021,Afghanistan,430,18
8/8/2021,Afghanistan,218,11
8/9/2021,Afghanistan,320,28
8/10/2021,Afghanistan,235,25
8/11/2021,Afghanistan,278,17
8/12/2021,Afghanistan,272,10
8/13/2021,Afghanistan,207,12
8/14/2021,Afghanistan,171,10
8/15/2021,Afghanistan,92,11
8/16/2021,Afghanistan,109,4
8/17/2021,Afghanistan,101,6
8/18/2021,Afghanistan,120,12
8/19/2021,Afghanistan,48,4
8/20/2021,Afghanistan,37,7
8/21/2021,Afghanistan,49,11
8/22/2021,Afghanistan,14,5
8/23/2021,Afghanistan,72,6
8/24/2021,Afghanistan,77,7
8/25/2021,Afghanistan,62,7
8/26/2021,Afghanistan,100,3
8/27/2021,Afghanistan,138,8
8/28/2021,Afghanistan,47,2
8/29/2021,Afghanistan,26,6
8/30/2021,Afghanistan,115,7
8/31/2021,Afghanistan,72,2
9/1/2021,Afghanistan,40,5
9/2/2021,Afghanistan,46,4
9/3/2021,Afghanistan,69,0
9/4/2021,Afghanistan,20,1
9/5/2021,Afghanistan,28,4
9/6/2021,Afghanistan,111,9
9/7/2021,Afghanistan,92,3
9/8/2021,Afghanistan,110,7
9/9/2021,Afghanistan,104,6
9/10/2021,Afghanistan,122,7
9/11/2021,Afghanistan,20,3
9/12/2021,Afghanistan,8,0
9/13/2021,Afghanistan,104,2
9/14/2021,Afghanistan,86,2
9/15/2021,Afghanistan,103,3
9/16/2021,Afghanistan,78,9
9/17/2021,Afghanistan,126,3
9/18/2021,Afghanistan,45,9
9/19/2021,Afghanistan,7,4
9/20/2021,Afghanistan,46,0
9/21/2021,Afghanistan,127,0
9/22/2021,Afghanistan,45,0
9/23/2021,Afghanistan,43,0
9/24/2021,Afghanistan,160,0
9/25/2021,Afghanistan,59,0
9/26/2021,Afghanistan,2,0
9/27/2021,Afghanistan,51,1
9/28/2021,Afghanistan,21,1
9/29/2021,Afghanistan,35,3
9/30/2021,Afghanistan,46,0
10/1/2021,Afghanistan,17,2
10/2/2021,Afghanistan,37,3
10/3/2021,Afghanistan,35,3
10/4/2021,Afghanistan,24,0
10/5/2021,Afghanistan,22,2
10/6/2021,Afghanistan,31,2
10/7/2021,Afghanistan,42,4
10/8/2021,Afghanistan,47,1
10/9/2021,Afghanistan,19,0
10/10/2021,Afghanistan,18,0
10/11/2021,Afghanistan,43,5
10/12/2021,Afghanistan,31,2
10/13/2021,Afghanistan,59,2
10/14/2021,Afghanistan,28,4
1/10/2020,Portugal,8,12
1/11/2020,Portugal,9,13
1/12/2020,Brazil,10,14
1/3/2020,Northern Mariana Islands (Commonwealth of the),3,23
1/3/2020,Zimbabwe,0,0
1/4/2020,Zimbabwe,0,0
1/5/2020,Zimbabwe,0,0
1/6/2020,Zimbabwe,0,0
1/7/2020,Zimbabwe,0,0
1/8/2020,Zimbabwe,0,0
1/9/2020,Zimbabwe,0,0
1/10/2020,Zimbabwe,0,0
1/11/2020,Zimbabwe,0,0
1/12/2020,Zimbabwe,0,0
1/13/2020,Zimbabwe,0,0
1/14/2020,Zimbabwe,0,0
1/15/2020,Zimbabwe,0,0
1/16/2020,Zimbabwe,0,0
1/17/2020,Zimbabwe,0,0
1/18/2020,Zimbabwe,0,0
1/19/2020,Zimbabwe,0,0
1/20/2020,Zimbabwe,0,0
1/21/2020,Zimbabwe,0,0
1/22/2020,Zimbabwe,0,0
1/23/2020,Zimbabwe,0,0
1/24/2020,Zimbabwe,0,0
1/25/2020,Zimbabwe,0,0
1/26/2020,Zimbabwe,0,0
1/27/2020,Zimbabwe,0,0
1/28/2020,Zimbabwe,0,0
1/29/2020,Zimbabwe,0,0
1/30/2020,Zimbabwe,0,0
1/31/2020,Zimbabwe,0,0
2/1/2020,Zimbabwe,0,0
2/2/2020,Zimbabwe,0,0
2/3/2020,Zimbabwe,0,0
2/4/2020,Zimbabwe,0,0
2/5/2020,Zimbabwe,0,0
2/6/2020,Zimbabwe,0,0
2/7/2020,Zimbabwe,0,0
2/8/2020,Zimbabwe,0,0
2/9/2020,Zimbabwe,0,0
2/10/2020,Zimbabwe,0,0
2/11/2020,Zimbabwe,0,0
2/12/2020,Zimbabwe,0,0
2/13/2020,Zimbabwe,0,0
2/14/2020,Zimbabwe,0,0
2/15/2020,Zimbabwe,0,0
2/16/2020,Zimbabwe,0,0
2/17/2020,Zimbabwe,0,0
2/18/2020,Zimbabwe,0,0
2/19/2020,Zimbabwe,0,0
2/20/2020,Zimbabwe,0,0
2/21/2020,Zimbabwe,0,0
2/22/2020,Zimbabwe,0,0
2/23/2020,Zimbabwe,0,0
2/24/2020,Zimbabwe,0,0
2/25/2020,Zimbabwe,0,0
2/26/2020,Zimbabwe,0,0
2/27/2020,Zimbabwe,0,0
2/28/2020,Zimbabwe,0,0
2/29/2020,Zimbabwe,0,0
3/1/2020,Zimbabwe,0,0
3/2/2020,Zimbabwe,0,0
3/3/2020,Zimbabwe,0,0
3/4/2020,Zimbabwe,0,0
3/5/2020,Zimbabwe,0,0
3/6/2020,Zimbabwe,0,0
3/7/2020,Zimbabwe,0,0
3/8/2020,Zimbabwe,0,0
3/9/2020,Zimbabwe,0,0
3/10/2020,Zimbabwe,0,0
3/11/2020,Zimbabwe,0,0
3/12/2020,Zimbabwe,0,0
3/13/2020,Zimbabwe,0,0
3/14/2020,Zimbabwe,0,0
3/15/2020,Zimbabwe,0,0
3/16/2020,Zimbabwe,0,0
3/17/2020,Zimbabwe,0,0
3/18/2020,Zimbabwe,0,0
3/19/2020,Zimbabwe,0,0
3/20/2020,Zimbabwe,1,0
3/21/2020,Zimbabwe,1,0
3/22/2020,Zimbabwe,0,0
3/23/2020,Zimbabwe,0,0
3/24/2020,Zimbabwe,0,1
3/25/2020,Zimbabwe,0,0
3/26/2020,Zimbabwe,0,0
3/27/2020,Zimbabwe,1,0
3/28/2020,Zimbabwe,2,0
3/29/2020,Zimbabwe,0,0
3/30/2020,Zimbabwe,0,0
3/31/2020,Zimbabwe,3,0
4/1/2020,Zimbabwe,0,0
4/2/2020,Zimbabwe,0,0
4/3/2020,Zimbabwe,1,0
4/4/2020,Zimbabwe,0,0
4/5/2020,Zimbabwe,0,0
4/6/2020,Zimbabwe,0,0
4/7/2020,Zimbabwe,0,0
4/8/2020,Zimbabwe,2,1
4/9/2020,Zimbabwe,0,1
4/10/2020,Zimbabwe,0,0
4/11/2020,Zimbabwe,0,0
4/12/2020,Zimbabwe,2,0
4/13/2020,Zimbabwe,1,0
4/14/2020,Zimbabwe,3,0
4/15/2020,Zimbabwe,1,0
4/16/2020,Zimbabwe,5,0
4/17/2020,Zimbabwe,0,0
4/18/2020,Zimbabwe,1,0
4/19/2020,Zimbabwe,1,0
4/20/2020,Zimbabwe,0,0
4/21/2020,Zimbabwe,0,0
4/22/2020,Zimbabwe,3,0
4/23/2020,Zimbabwe,0,1
4/24/2020,Zimbabwe,0,0
